kit_group,kit_name,rating,rating_unit,poles,line_no,part_number,line_category,quantity,is_main_device,source_file,flags
INCOMER-KIT,"500A,4P,MCCB, Adjustable, 36kA-INCOMER-KIT",500,A,4,1,3VJ1450-5EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
INCOMER-KIT,"500A,4P,MCCB, Adjustable, 36kA-INCOMER-KIT",500,A,4,2,30X10MM,BUSBAR,5,no,kits-export-2026-08-20 (3).xlsx,
INCOMER-KIT,"500A,TP,MCCB, Adjustable, 36kA-INCOMER-KIT",500,A,3,1,3VJ1450-5DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
INCOMER-KIT,"500A,TP,MCCB, Adjustable, 36kA-INCOMER-KIT",500,A,3,2,30X10MM,BUSBAR,5,no,kits-export-2026-08-20 (3).xlsx,
INCOMER-KIT,"630A,4P,MCCB, Adjustable, 36kA-INCOMER-KIT",630,A,4,1,3VJ1463-5EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
INCOMER-KIT,"630A,4P,MCCB, Adjustable, 36kA-INCOMER-KIT",630,A,4,2,30X10MM,BUSBAR,5,no,kits-export-2026-08-20 (3).xlsx,
INCOMER-KIT,"630A,TP,MCCB, Adjustable, 36kA-INCOMER-KIT",630,A,3,1,3VJ1463-5DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
INCOMER-KIT,"630A,TP,MCCB, Adjustable, 36kA-INCOMER-KIT",630,A,3,2,30X10MM,BUSBAR,5,no,kits-export-2026-08-20 (3).xlsx,
ISOLATOR,40A DP ISOLATOR-KIT,40,A,2,1,CSMBS2ISO40,ISOLATOR,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
ISOLATOR,40A DP ISOLATOR-KIT,40,A,2,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,10A 3P-10KA-KIT,10,A,3,1,5TJ4310-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,10A 3P-10KA-KIT,10,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,10A 4P-10KA-KIT,10,A,4,1,5TJ4410-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,10A 4P-10KA-KIT,10,A,4,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,10A DP-10KA-KIT,10,A,2,1,5TJ4210-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,10A DP-10KA-KIT,10,A,2,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,10A SP MCB 6KA C' Curve-KIT,10,A,1,1,CSMBL1C10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,10A SP MCB 6KA C' Curve-KIT,10,A,1,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,10A SP-10KA-KIT,10,A,1,1,5TJ4110-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,10A SP-10KA-KIT,10,A,1,2,16SQMM,CABLE,1,no,kits-export-2026-08-20 (3).xlsx,
MCB,10A TP MCB 10KA 'C' Curve-KIT,10,A,3,1,CSMBS3C10KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,10A TP MCB 10KA 'C' Curve-KIT,10,A,3,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,16A 3P-10KA-KIT,16,A,3,1,5TJ4316-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,16A 3P-10KA-KIT,16,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,16A 4P-10KA-KIT,16,A,4,1,5TJ4416-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,16A 4P-10KA-KIT,16,A,4,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,16A DP-10KA-KIT,16,A,2,1,5TJ4216-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,16A DP-10KA-KIT,16,A,2,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,16A SP MCB 10KA 'C' Curve-KIT,16,A,1,1,CSMBS1C16KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,16A SP MCB 10KA 'C' Curve-KIT,16,A,1,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,16A SP MCB 6KA 'C' Curve-KIT,16,A,1,1,CSMBS1C16XKA6,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,16A SP MCB 6KA 'C' Curve-KIT,16,A,1,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,16A SP-10KA-KIT,16,A,1,1,5TJ4116-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,16A SP-10KA-KIT,16,A,1,2,16SQMM,CABLE,1,no,kits-export-2026-08-20 (3).xlsx,
MCB,16A TP MCB 10KA 'C' Curve-KIT,16,A,3,1,CSMBS3C16KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,16A TP MCB 10KA 'C' Curve-KIT,16,A,3,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,16A TP MCB 10KA 'D' Curve-KIT,16,A,3,1,CSMB3D16KA10X,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,16A TP MCB 10KA 'D' Curve-KIT,16,A,3,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,20A 3P-10KA-KIT,20,A,3,1,5TJ4320-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,20A 3P-10KA-KIT,20,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,20A 4P-10KA-KIT,20,A,4,1,5TJ4420-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,20A 4P-10KA-KIT,20,A,4,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,20A DP-10KA-KIT,20,A,2,1,5TJ4220-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,20A DP-10KA-KIT,20,A,2,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,20A SP MCB 10KA 'D' CURVE-KIT,20,A,1,1,CSMB1D20KA10X,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,20A SP MCB 10KA 'D' CURVE-KIT,20,A,1,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,20A SP MCB 6KA 'C' Curve-KIT,20,A,1,1,CSMBS1C20XKA6,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,20A SP MCB 6KA 'C' Curve-KIT,20,A,1,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,20A SP-10KA-KIT,20,A,1,1,5TJ4120-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,20A SP-10KA-KIT,20,A,1,2,16SQMM,CABLE,1,no,kits-export-2026-08-20 (3).xlsx,
MCB,20A TP MCB 10KA 'C' Curve-KIT,20,A,3,1,CSMBS3C20KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,20A TP MCB 10KA 'C' Curve-KIT,20,A,3,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,20A TP MCB 10KA 'D' Curve-KIT,20,A,3,1,CSMBS3D20KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,20A TP MCB 10KA 'D' Curve-KIT,20,A,3,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,25A 3P-10KA-KIT,25,A,3,1,5TJ4325-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,25A 3P-10KA-KIT,25,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,25A 4P-10KA-KIT,25,A,4,1,5TJ4425-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,25A 4P-10KA-KIT,25,A,4,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,25A DP-10KA-KIT,25,A,2,1,5TJ4225-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,25A DP-10KA-KIT,25,A,2,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,25A SP-10KA-KIT,25,A,1,1,5TJ4125-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,25A SP-10KA-KIT,25,A,1,2,16SQMM,CABLE,1,no,kits-export-2026-08-20 (3).xlsx,
MCB,32A 3P-10KA-KIT,32,A,3,1,5TJ4332-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,32A 3P-10KA-KIT,32,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,32A 4P-10KA-KIT,32,A,4,1,5TJ4432-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,32A 4P-10KA-KIT,32,A,4,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,32A DP MCB 10KA 'C' Curve-KIT,32,A,2,1,CSMBS2C32KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,32A DP MCB 10KA 'C' Curve-KIT,32,A,2,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,32A DP-10KA-KIT,32,A,2,1,5TJ4232-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,32A DP-10KA-KIT,32,A,2,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,32A FP MCB 10KA 'C' Curve-KIT,32,A,4,1,CSMBS4C32KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,32A FP MCB 10KA 'C' Curve-KIT,32,A,4,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,32A SP MCB 6KA C Curve-KIT,32,A,1,1,CSMBL1C32,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,32A SP MCB 6KA C Curve-KIT,32,A,1,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,32A SP-10KA-KIT,32,A,1,1,5TJ4132-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,32A SP-10KA-KIT,32,A,1,2,16SQMM,CABLE,1,no,kits-export-2026-08-20 (3).xlsx,
MCB,32A TP MCB 10KA 'C' Curve-KIT,32,A,3,1,CSMBS3C32KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,32A TP MCB 10KA 'C' Curve-KIT,32,A,3,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,40A 3P-10KA-KIT,40,A,3,1,5TJ4340-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,40A 3P-10KA-KIT,40,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,40A 4P-10KA-KIT,40,A,4,1,5TJ4440-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,40A 4P-10KA-KIT,40,A,4,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,40A DP MCB 10KA 'D' Curve-KIT,40,A,2,1,CSMBS2D40KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,40A DP MCB 10KA 'D' Curve-KIT,40,A,2,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,40A DP MCB 6KA 'C' Curve-KIT,40,A,2,1,CSMBS2C40XKA6,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,40A DP MCB 6KA 'C' Curve-KIT,40,A,2,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,40A DP-10KA-KIT,40,A,2,1,5TJ4240-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,40A DP-10KA-KIT,40,A,2,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,40A FP MCB 10KA 'C' Curve-KIT,40,A,4,1,CSMBS4C40KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,40A FP MCB 10KA 'C' Curve-KIT,40,A,4,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,40A SP MCB 6KA 'C' Curve-KIT,40,A,1,1,CSMBS1C40XKA6,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,40A SP MCB 6KA 'C' Curve-KIT,40,A,1,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,40A SP-10KA-KIT,40,A,1,1,5TJ4140-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,40A SP-10KA-KIT,40,A,1,2,16SQMM,CABLE,1,no,kits-export-2026-08-20 (3).xlsx,
MCB,40A TP MCB 10KA 'C' Curve-KIT,40,A,3,1,CSMBS3C40,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,40A TP MCB 10KA 'C' Curve-KIT,40,A,3,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,50A 3P-10KA-KIT,50,A,3,1,5TJ4350-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,50A 3P-10KA-KIT,50,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,50A 4P-10KA-KIT,50,A,4,1,5TJ4450-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,50A 4P-10KA-KIT,50,A,4,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,50A DP-10KA-KIT,50,A,2,1,5TJ4250-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,50A DP-10KA-KIT,50,A,2,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,50A SP-10KA-KIT,50,A,1,1,5TJ4150-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,50A SP-10KA-KIT,50,A,1,2,16SQMM,CABLE,1,no,kits-export-2026-08-20 (3).xlsx,
MCB,63A 3P-10KA-KIT,63,A,3,1,5TJ4363-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,63A 3P-10KA-KIT,63,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,63A 4P-10KA-KIT,63,A,4,1,5TJ4463-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,63A 4P-10KA-KIT,63,A,4,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,63A DP-10KA-KIT,63,A,2,1,5TJ4263-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,63A DP-10KA-KIT,63,A,2,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,63A FP MCB 10KA 'C' Curve-KIT,63,A,4,1,CSMBS4C63KA10,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,63A FP MCB 10KA 'C' Curve-KIT,63,A,4,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,63A SP MCB 10KA 'D' Curve-KIT,63,A,1,1,CSMB1D63KA10X,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,63A SP MCB 10KA 'D' Curve-KIT,63,A,1,2,16SQMM,CABLE,1,no,kits-export-C&S PORTFILIO.xlsx,
MCB,63A SP MCB 6KA 'C' Curve-KIT,63,A,1,1,CSMBS1C63XKA6,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed non-contiguous
MCB,63A SP MCB 6KA 'C' Curve-KIT,63,A,1,2,16SQMM,CABLE,1,no,kits-export-C&S PORTFILIO.xlsx,
MCB,63A SP MCB 6KA 'C' Curve-KIT,63,A,1,3,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,stray-line(previous kit: 63A TP MCB Isolator-KIT)
MCB,63A SP-10KA-KIT,63,A,1,1,5TJ4163-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,63A SP-10KA-KIT,63,A,1,2,16SQMM,CABLE,1,no,kits-export-2026-08-20 (3).xlsx,
MCB,63A TP MCB 10KA 'C' Curve-KIT,63,A,3,1,CSMBS3C63,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCB,63A TP MCB 10KA 'C' Curve-KIT,63,A,3,2,16SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCB,63A TP MCB Isolator-KIT,63,A,3,1,CSMBS3ISO63X,MCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed main-only
MCB,6A 3P-10KA-KIT,6,A,3,1,5TJ4306-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,6A 3P-10KA-KIT,6,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,6A 4P-10KA-KIT,6,A,4,1,5TJ4406-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,6A 4P-10KA-KIT,6,A,4,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,6A DP-10KA-KIT,6,A,2,1,5TJ4206-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,6A DP-10KA-KIT,6,A,2,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCB,6A SP-10KA-KIT,6,A,1,1,5TJ4106-7,MCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCB,6A SP-10KA-KIT,6,A,1,2,16SQMM,CABLE,1,no,kits-export-2026-08-20 (3).xlsx,
MCCB,100A 4P ADJ Therm Fix. Mag 18KA-KIT,100,A,4,1,CSESL125FMU4P-100A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,100A 4P ADJ Therm Fix. Mag 18KA-KIT,100,A,4,2,25SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,100A TP Adj Therm Fix Mag MCCB 125AF 18KA-KIT,100,A,3,1,CSESL125FMU3P-100A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,100A TP Adj Therm Fix Mag MCCB 125AF 18KA-KIT,100,A,3,2,25SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,"100A,4P,MCCB, Adjustable,25KA-KIT",100,A,4,1,3VJ1010-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed main-only
MCCB,"100A,TP,MCCB, Adjustable,25KA-KIT",100,A,3,1,3VJ1010-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed non-contiguous
MCCB,"100A,TP,MCCB, Adjustable,25KA-KIT",100,A,3,2,25SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"100A,TP,MCCB, Adjustable,25KA-KIT",100,A,3,3,25SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,"stray-line(previous kit: 100A,4P,MCCB, Adjustable,25KA-KIT)"
MCCB,125A TP Adj Therm Fix Mag MCCB 125AF 18KA-KIT,125,A,3,1,CSESL125FMU3P-125A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,125A TP Adj Therm Fix Mag MCCB 125AF 18KA-KIT,125,A,3,2,35SQMM,CABLE,2,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,"125A,4P,MCCB, Adjustable, 25KA-KIT",125,A,4,1,3VJ1012-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed main-only
MCCB,"125A,TP,MCCB, Adjustable, 25KA-KIT",125,A,3,1,3VJ1012-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed non-contiguous
MCCB,"125A,TP,MCCB, Adjustable, 25KA-KIT",125,A,3,2,35SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"125A,TP,MCCB, Adjustable, 25KA-KIT",125,A,3,3,35SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,"stray-line(previous kit: 125A,4P,MCCB, Adjustable, 25KA-KIT)"
MCCB,160A 4P ADJ Therm Adj Mag MCCB 25KA-KIT,160,A,4,1,CSE2M250ATM4P-160A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,160A 4P ADJ Therm Adj Mag MCCB 25KA-KIT,160,A,4,2,50SQMM,CABLE,3,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,160A TP Adj Therm Adj Mag MCCB 25KA-KIT,160,A,3,1,CSE2M250ATM3P-160A.,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,160A TP Adj Therm Adj Mag MCCB 25KA-KIT,160,A,3,2,50SQMM,CABLE,3,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,"160A,4P,MCCB, Adjustable, 25KA-KIT",160,A,4,1,3VJ1216-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCCB,"160A,4P,MCCB, Adjustable, 25KA-KIT",160,A,4,2,50SQMM,CABLE,3,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"160A,TP,MCCB, Adjustable, 25KA-KIT",160,A,3,1,3VJ1216-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCCB,"160A,TP,MCCB, Adjustable, 25KA-KIT",160,A,3,2,50SQMM,CABLE,3,no,kits-export-2026-08-20 (3).xlsx,
MCCB,200A 4P ADJ Therm Adj Mag MCCB 25KA-KIT,200,A,4,1,CSE2M250ATM4P-200A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,200A 4P ADJ Therm Adj Mag MCCB 25KA-KIT,200,A,4,2,70SQMM,CABLE,3,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,200A TP Adj Therm Adj Mag MCCB 25KA-KIT,200,A,3,1,CSE2M250ATM3P-200A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,200A TP Adj Therm Adj Mag MCCB 25KA-KIT,200,A,3,2,70SQMM,CABLE,3,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,"200A,4P,MCCB, Adjustable, 25KA-KIT",200,A,4,1,3VJ1220-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCCB,"200A,4P,MCCB, Adjustable, 25KA-KIT",200,A,4,2,70SQMM,CABLE,3,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"200A,TP,MCCB, Adjustable, 25KA-KIT",200,A,3,1,3VJ1220-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCCB,"200A,TP,MCCB, Adjustable, 25KA-KIT",200,A,3,2,70SQMM,CABLE,3,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"20A,4P,MCCB, Adjustable, 25KA-KIT",20,A,4,1,3VJ1002-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed main-only
MCCB,"20A,TP,MCCB, Adjustable, 25KA-KIT",20,A,3,1,3VJ1002-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed non-contiguous
MCCB,"20A,TP,MCCB, Adjustable, 25KA-KIT",20,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"20A,TP,MCCB, Adjustable, 25KA-KIT",20,A,3,3,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,"stray-line(previous kit: 20A,4P,MCCB, Adjustable, 25KA-KIT)"
MCCB,250A 4P ADJ Therm Adj Mag MCCB 25KA-kit,250,A,4,1,CSE2M250ATM4P-250A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,250A 4P ADJ Therm Adj Mag MCCB 25KA-kit,250,A,4,2,95SQMM,CABLE,3,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,250A TP Adj Therm Adj Mag MCCB 25kA-KIT,250,A,3,1,CSE2M250ATM3P-250A,MCCB,1,yes,kits-export-C&S PORTFILIO.xlsx,main-assumed
MCCB,250A TP Adj Therm Adj Mag MCCB 25kA-KIT,250,A,3,2,95SQMM,CABLE,3,no,kits-export-C&S PORTFILIO.xlsx,
MCCB,"250A,4P,MCCB, Adjustable, 25KA-KIT",250,A,4,1,3VJ1225-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCCB,"250A,4P,MCCB, Adjustable, 25KA-KIT",250,A,4,2,95SQMM,CABLE,3,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"250A,TP,MCCB, Adjustable, 25KA-KIT",250,A,3,1,3VJ1225-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed
MCCB,"250A,TP,MCCB, Adjustable, 25KA-KIT",250,A,3,2,95SQMM,CABLE,3,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"25A,4P,MCCB, Adjustable, 25KA-KIT",25,A,4,1,3VJ1092-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed main-only
MCCB,"25A,TP,MCCB, Adjustable, 25KA-KIT",25,A,3,1,3VJ1092-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed non-contiguous
MCCB,"25A,TP,MCCB, Adjustable, 25KA-KIT",25,A,3,2,16SQMM,MCCB,2,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"25A,TP,MCCB, Adjustable, 25KA-KIT",25,A,3,3,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,"stray-line(previous kit: 25A,4P,MCCB, Adjustable, 25KA-KIT)"
MCCB,"32A,4P,MCCB, Adjustable, 25KA-KIT",32,A,4,1,3VJ1003-3EB42-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed main-only
MCCB,"32A,TP,MCCB, Adjustable, 25KA-KIT",32,A,3,1,3VJ1003-3DB32-0AA0,MCCB,1,yes,kits-export-2026-08-20 (3).xlsx,main-assumed non-contiguous
MCCB,"32A,TP,MCCB, Adjustable, 25KA-KIT",32,A,3,2,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,
MCCB,"32A,TP,MCCB, Adjustable, 25KA-KIT",32,A,3,3,16SQMM,CABLE,2,no,kits-export-2026-08-20 (3).xlsx,"stray-line(previous kit: 32A,4P,MCCB, Adjustable, 25KA-KIT)"
